N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1671.0,메리츠 은 선물 ETN(H),10095.0,0.0,0.00%,0.0,10095.0,10095.0,10095.0
1672.0,KOSEF 블루칩,7765.0,15.0,-0.19%,0.0,7735.0,7785.0,7700.0
1673.0,KB 인버스 2X 나스닥 100 ETN,5040.0,230.0,+4.78%,0.0,5020.0,5050.0,5015.0
1674.0,삼성 은 선물 ETN(H),10040.0,0.0,0.00%,0.0,10040.0,10040.0,10040.0
1675.0,미래에셋 인버스 에너지화학 Core5 ETN,5020.0,5.0,+0.10%,0.0,5035.0,5035.0,5020.0
1676.0,KODEX 미국S&P500경기소비재,11765.0,355.0,-2.93%,0.0,11835.0,11835.0,11730.0
1677.0,태양금속우,3030.0,30.0,+1.00%,500.0,3065.0,3065.0,2900.0
1678.0,메리츠 3X 레버리지 국채5년 ETN,19990.0,100.0,-0.50%,0.0,19990.0,19990.0,19990.0
1679.0,KODEX 53-09 국고채액티브,9990.0,35.0,-0.35%,0.0,10015.0,10025.0,9970.0
1680.0,KODEX 33-06 국고채액티브,9980.0,35.0,-0.35%,0.0,9990.0,10000.0,9960.0
1681.0,TIGER 200 금융,5940.0,35.0,+0.59%,0.0,5950.0,5950.0,5895.0
1682.0,KODEX MSCI Korea,16570.0,20.0,-0.12%,0.0,16365.0,16585.0,16365.0
1683.0,KB 인버스 2X 구리 선물 ETN(H),19860.0,350.0,-1.73%,0.0,19860.0,19860.0,19860.0
1684.0,삼성 인버스 China A50 선물 ETN(H),9930.0,40.0,-0.40%,0.0,9975.0,9975.0,9930.0
1685.0,KBSTAR 미국고정배당우선증권ICE TR,9445.0,90.0,+0.96%,0.0,9495.0,9515.0,9395.0
1686.0,대신 국채10년 ETN,9905.0,0.0,0.00%,0.0,9905.0,9905.0,9905.0
1687.0,TIGER 글로벌사이버보안INDXX,9495.0,180.0,-1.86%,0.0,9625.0,9625.0,9420.0
1688.0,메리츠 인버스 국채5년 ETN,9845.0,10.0,+0.10%,0.0,9845.0,9845.0,9845.0
1689.0,메리츠 인버스 2X 국채3년 ETN,9825.0,0.0,0.00%,0.0,9825.0,9825.0,9825.0
1690.0,SOL KRX300,16370.0,60.0,-0.37%,0.0,16250.0,16370.0,16250.0
1691.0,삼성 S&P500 VIX S/T 선물 ETN,9775.0,20.0,-0.20%,0.0,9700.0,9780.0,9700.0
1692.0,KBSTAR 미국달러SOFR금리액티브(합성),9770.0,125.0,+1.30%,0.0,9755.0,9790.0,9750.0
1693.0,TIGER 한중반도체(합성),11495.0,0.0,0.00%,0.0,11495.0,11495.0,11495.0
1694.0,KODEX TDF2030액티브,10830.0,10.0,+0.09%,0.0,10820.0,10830.0,10800.0
1695.0,ARIRANG KRX300,16205.0,20.0,+0.12%,0.0,16185.0,16225.0,16035.0
1696.0,KOSEF KRX100,5400.0,15.0,-0.28%,0.0,5375.0,5420.0,5345.0
1697.0,신한 S&P 인버스 유로 선물 ETN(H),9685.0,0.0,0.00%,0.0,9685.0,9685.0,9685.0
1698.0,TRUE 구리 선물 ETN,9675.0,0.0,0.00%,0.0,9675.0,9675.0,9675.0
1699.0,ACE 레버리지,6900.0,15.0,-0.22%,0.0,6835.0,6905.0,6735.0
1700.0,SOL 유럽탄소배출권선물S&P(H),13795.0,135.0,+0.99%,0.0,13795.0,13825.0,13780.0
1701.0,TIMEFOLIO 미국나스닥100액티브,13025.0,240.0,-1.81%,0.0,13145.0,13145.0,12935.0
1702.0,삼성 인버스 금 선물 ETN(H),9610.0,55.0,+0.58%,0.0,9580.0,9610.0,9580.0
1703.0,ARIRANG 200선물인버스2X,5050.0,0.0,0.00%,0.0,5100.0,5175.0,5050.0
1704.0,ACE 원자력테마딥서치,11985.0,95.0,+0.80%,0.0,11945.0,12050.0,11785.0
1705.0,대신 3X 레버리지 국채10년 ETN,19175.0,0.0,0.00%,0.0,19175.0,19175.0,19175.0
1706.0,메리츠 3X 레버리지 국채10년 ETN,19025.0,390.0,-2.01%,0.0,19165.0,19165.0,19025.0
1707.0,ARIRANG 200선물레버리지,31590.0,60.0,-0.19%,0.0,31215.0,31590.0,30825.0
1708.0,TIGER 유로스탁스레버리지(합성 H),9475.0,25.0,-0.26%,0.0,9470.0,9550.0,9420.0
1709.0,SK증권우,2420.0,25.0,+1.04%,500.0,2375.0,2420.0,2370.0
1710.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,11830.0,210.0,-1.74%,0.0,12120.0,12120.0,11815.0
1711.0,메리츠 인버스 2X 국채5년 ETN,9445.0,30.0,+0.32%,0.0,9445.0,9445.0,9445.0
1712.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9425.0,130.0,+1.40%,0.0,9435.0,9435.0,9425.0
1713.0,KOSEF 미국달러선물인버스,9215.0,115.0,-1.23%,0.0,9265.0,9270.0,9215.0
1714.0,삼양사우,25350.0,50.0,-0.20%,5000.0,25250.0,25400.0,25000.0
1715.0,TRUE S&P500 VIX S/T 선물 ETN(H),9375.0,145.0,-1.52%,0.0,9400.0,9400.0,9375.0
1716.0,신한 인버스 Russell 2000 ETN,9370.0,0.0,0.00%,0.0,9370.0,9370.0,9370.0
1717.0,KODEX Fn웹툰&드라마,4250.0,20.0,-0.47%,0.0,4270.0,4290.0,4205.0
1718.0,성신양회우,12710.0,80.0,-0.63%,5000.0,12790.0,12840.0,12640.0
1719.0,KBSTAR 글로벌수소경제Indxx,8895.0,50.0,+0.57%,0.0,8855.0,8920.0,8855.0
1720.0,KOSEF 미국S&P500(H),11645.0,65.0,-0.56%,0.0,11675.0,11675.0,11645.0
1721.0,TIGER 미국나스닥넥스트100,10950.0,45.0,+0.41%,0.0,10905.0,10950.0,10905.0
1722.0,FOCUS 혁신기업액티브,8440.0,60.0,-0.71%,0.0,8345.0,8445.0,8345.0
1723.0,TRUE 인버스 유로스탁스50 ETN(H) C,9265.0,0.0,0.00%,0.0,9265.0,9265.0,9265.0
1724.0,메리츠 인버스 은 선물 ETN(H),9195.0,0.0,0.00%,0.0,9195.0,9195.0,9195.0
1725.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9160.0,105.0,+1.16%,0.0,9160.0,9160.0,9160.0
1726.0,TREX 펀더멘탈 200,36500.0,155.0,-0.42%,0.0,36475.0,36500.0,36475.0
1727.0,메리츠 천연가스 선물 ETN(H),3040.0,100.0,+3.40%,0.0,3055.0,3060.0,3035.0
1728.0,삼성 인버스 은 선물 ETN(H),9115.0,0.0,0.00%,0.0,9115.0,9115.0,9115.0
1729.0,TIGER 미국S&P500선물인버스(H),3570.0,15.0,+0.42%,0.0,3565.0,3575.0,3565.0
1730.0,KBSTAR 미국장기국채선물레버리지(합성 H),7240.0,120.0,-1.63%,0.0,7205.0,7250.0,7205.0
1731.0,신한 인버스 달러인덱스 선물 ETN(H),9000.0,0.0,0.00%,0.0,9000.0,9000.0,9000.0
1732.0,KODEX 모멘텀Plus,12820.0,40.0,+0.31%,0.0,12670.0,12845.0,12670.0
1733.0,메리츠 구리 선물 ETN(H),8965.0,40.0,-0.44%,0.0,8965.0,8965.0,8965.0
1734.0,ACE 미국하이일드액티브(H),9960.0,50.0,-0.50%,0.0,10010.0,10010.0,9920.0
1735.0,삼성 구리 선물 ETN(H),8945.0,0.0,0.00%,0.0,8945.0,8945.0,8945.0
1736.0,TIMEFOLIO 미국S&P500액티브,12350.0,80.0,-0.64%,0.0,12320.0,12350.0,12285.0
1737.0,TRUE 블룸버그 WTI원유 선물 ETN,8865.0,255.0,+2.96%,0.0,8790.0,8865.0,8750.0
1738.0,삼성 블룸버그 WTI원유 선물 ETN,8855.0,245.0,+2.85%,0.0,8730.0,8855.0,8715.0
1739.0,HANARO 글로벌워터MSCI(합성),11025.0,180.0,+1.66%,0.0,10975.0,11025.0,10975.0
1740.0,ACE 미국달러단기채권액티브,9800.0,120.0,+1.24%,0.0,9725.0,9800.0,9725.0
1741.0,TIGER 우량가치,10500.0,50.0,-0.47%,0.0,10500.0,10530.0,10435.0
1742.0,TRUE 플래티넘 선물 ETN,8815.0,60.0,-0.68%,0.0,8805.0,8815.0,8805.0
1743.0,KODEX 코스닥150롱코스피200숏선물,11010.0,10.0,+0.09%,0.0,10925.0,11010.0,10900.0
1744.0,KODEX 미국ETF산업Top10 Indxx,11635.0,190.0,+1.66%,0.0,11445.0,11655.0,11445.0
1745.0,TREX 200,34900.0,30.0,-0.09%,0.0,34545.0,34925.0,34505.0
1746.0,TRUE 베트남 VN30 선물 ETN(H),8705.0,0.0,0.00%,0.0,8705.0,8705.0,8705.0
1747.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,8700.0,150.0,+1.75%,0.0,8725.0,8725.0,8665.0
1748.0,메리츠 레버리지 국채10년 ETN,8665.0,90.0,-1.03%,0.0,8690.0,8690.0,8665.0
1749.0,ACE 싱가포르리츠,12355.0,5.0,+0.04%,0.0,12165.0,12410.0,12165.0
1750.0,KOSEF 200선물인버스2X,2500.0,5.0,+0.20%,0.0,2525.0,2565.0,2500.0
1751.0,신한 인버스 은 선물 ETN(H),4295.0,45.0,+1.06%,0.0,4305.0,4305.0,4295.0
1752.0,메리츠 미국채30년 ETN(H),8555.0,70.0,-0.81%,0.0,8555.0,8560.0,8550.0
1753.0,KBSTAR KRX300레버리지,14245.0,50.0,+0.35%,0.0,13860.0,14245.0,13860.0
1754.0,KB 인버스 2X 금 선물 ETN(H),17040.0,265.0,+1.58%,0.0,16975.0,17040.0,16970.0
1755.0,마이다스 KoreaStock중소형액티브,22665.0,95.0,-0.42%,0.0,22760.0,22760.0,22495.0
1756.0,ACE 베트남VN30선물블룸버그레버리지(H),10595.0,70.0,+0.67%,0.0,10525.0,10640.0,10405.0
1757.0,TIGER S&P글로벌인프라(합성),12085.0,190.0,+1.60%,0.0,12020.0,12085.0,12020.0
1758.0,KBSTAR KQ고배당,12990.0,15.0,-0.12%,0.0,12875.0,13030.0,12875.0
1759.0,SOL KEDI메가테크액티브,12985.0,80.0,-0.61%,0.0,12900.0,12985.0,12850.0
1760.0,HANARO KAP초장기국고채,37005.0,165.0,-0.44%,0.0,37055.0,37125.0,36995.0
1761.0,ARIRANG 국채선물10년,51275.0,280.0,-0.54%,0.0,51445.0,51455.0,51275.0
1762.0,삼성 코스피 양매도 5% OTM ETN,8400.0,0.0,0.00%,0.0,8400.0,8400.0,8400.0
1763.0,삼성 KRX 리츠 TOP10 월배당 ETN,8375.0,20.0,+0.24%,0.0,8365.0,8390.0,8340.0
1764.0,SOL KRX기후변화솔루션,13950.0,220.0,+1.60%,0.0,13570.0,13950.0,13485.0
1765.0,KBSTAR KRX기후변화솔루션,13830.0,200.0,+1.47%,0.0,13495.0,13830.0,13495.0
1766.0,VITA 밸류알파액티브,11045.0,135.0,-1.21%,0.0,11040.0,11100.0,11025.0
1767.0,TRUE 인버스 2X S&P500 선물 ETN(H),1655.0,20.0,+1.22%,0.0,1660.0,1660.0,1650.0
1768.0,SOL 한국형글로벌전기차&2차전지액티브,11170.0,160.0,-1.41%,0.0,11200.0,11200.0,11130.0
1769.0,KOSEF 코스피100,25795.0,15.0,-0.06%,0.0,25610.0,25875.0,25555.0
1770.0,삼성 인버스 나스닥 100 ETN(H),8245.0,140.0,+1.73%,0.0,8265.0,8270.0,8245.0
1771.0,ACE 미국나스닥100채권혼합액티브,10295.0,45.0,+0.44%,0.0,10320.0,10320.0,10240.0
1772.0,히어로즈 TDF2050액티브,10970.0,105.0,+0.97%,0.0,10930.0,10970.0,10930.0
1773.0,SOL 미국30년국채액티브(H),10255.0,40.0,-0.39%,0.0,10285.0,10295.0,10255.0
1774.0,히어로즈 미국달러SOFR금리액티브(합성),10125.0,85.0,+0.85%,0.0,10110.0,10125.0,10110.0
1775.0,KBSTAR 미국장기국채선물(H),9110.0,60.0,-0.65%,0.0,9110.0,9120.0,9095.0
1776.0,ACE 삼성그룹동일가중,16390.0,0.0,0.00%,0.0,16340.0,16405.0,16340.0
1777.0,TIGER 이머징마켓MSCI레버리지(합성 H),7435.0,150.0,-1.98%,0.0,7450.0,7475.0,7375.0
1778.0,ARIRANG 태양광&ESS Fn,10210.0,40.0,-0.39%,0.0,10125.0,10260.0,10100.0
1779.0,삼성 인버스 2X 금 선물 ETN(H),8155.0,100.0,+1.24%,0.0,8125.0,8160.0,8115.0
1780.0,삼성 인버스 코스닥 150 선물 ETN,8145.0,70.0,-0.85%,0.0,8355.0,8355.0,8145.0
1781.0,KBSTAR 미국S&P배당킹,10165.0,125.0,+1.25%,0.0,10125.0,10225.0,10100.0
1782.0,KB 레버리지 은 선물 ETN(H),16225.0,500.0,-2.99%,0.0,16225.0,16325.0,16225.0
1783.0,QV US 500 ETN(H),11575.0,0.0,0.00%,0.0,11575.0,11575.0,11575.0
1784.0,하나 인버스 코스닥150 선물 ETN,8095.0,70.0,-0.86%,0.0,8330.0,8330.0,8095.0
1785.0,TIGER 200동일가중,10785.0,20.0,+0.19%,0.0,10720.0,10785.0,10720.0
1786.0,KOSEF Fn중소형,21165.0,5.0,+0.02%,0.0,21140.0,21240.0,21080.0
1787.0,KBSTAR 글로벌주식분산액티브,10045.0,140.0,-1.37%,0.0,10155.0,10210.0,10000.0
1788.0,ACE 미국S&P500채권혼합액티브,10025.0,95.0,+0.96%,0.0,9855.0,10030.0,9600.0
1789.0,크라운제과우,10360.0,40.0,-0.38%,200.0,10400.0,10560.0,10320.0
1790.0,ACE 글로벌인컴TOP10 SOLACTIVE,10005.0,80.0,+0.81%,0.0,9975.0,10005.0,9960.0
1791.0,SOL 유럽탄소배출권선물인버스ICE(H),10000.0,180.0,-1.77%,0.0,10700.0,10700.0,9995.0
1792.0,KB FnGuide 언택트 ETN,8000.0,100.0,-1.23%,0.0,8035.0,8035.0,7990.0
1793.0,KB 인버스 2X S&P 500 선물 ETN,7995.0,155.0,+1.98%,0.0,8000.0,8000.0,7965.0
1794.0,삼성 FnGuide 웹 3.0 ETN,7990.0,20.0,-0.25%,0.0,8015.0,8015.0,7990.0
1795.0,ACE 코스피,26600.0,70.0,-0.26%,0.0,26380.0,26600.0,26300.0
1796.0,HANARO 유로존국채25년플러스(합성 H),49730.0,350.0,-0.70%,0.0,50575.0,50575.0,49630.0
1797.0,ACE 밸류대형,8835.0,50.0,-0.56%,0.0,8760.0,8835.0,8760.0
1798.0,KOSEF 200선물레버리지,15570.0,25.0,-0.16%,0.0,15375.0,15580.0,15180.0
1799.0,KOSEF 미국방어배당성장나스닥,13205.0,470.0,+3.69%,0.0,12945.0,13205.0,12930.0
1800.0,에셋플러스 글로벌영에이지액티브,11650.0,60.0,-0.51%,0.0,11635.0,11650.0,11595.0
1801.0,KODEX 한중전기차(합성),11310.0,65.0,+0.58%,0.0,11165.0,11310.0,11075.0
1802.0,KB STAR 50 ETN,7895.0,0.0,0.00%,0.0,7895.0,7895.0,7895.0
1803.0,마이다스 200커버드콜5%OTM,13150.0,5.0,+0.04%,0.0,13060.0,13150.0,12985.0
1804.0,신한 인버스 2X 은 선물 ETN(H),1575.0,50.0,+3.28%,0.0,1560.0,1575.0,1555.0
1805.0,KOSEF Fn유전자혁신기술,10490.0,240.0,+2.34%,0.0,10250.0,10640.0,10250.0
1806.0,KB 인버스 2X 밀 선물 ETN,15730.0,540.0,+3.55%,0.0,15725.0,15880.0,15440.0
1807.0,KB 인버스 KOSPI 200 선물 ETN,11225.0,130.0,+1.17%,0.0,11230.0,11230.0,11225.0
1808.0,KODEX 콩선물(H),15630.0,100.0,-0.64%,0.0,15625.0,15740.0,15610.0
1809.0,KB 인버스 2X 콩 선물 ETN,15605.0,415.0,+2.73%,0.0,15595.0,15605.0,15595.0
1810.0,대상홀딩스우,8500.0,30.0,-0.35%,1000.0,8510.0,8600.0,8350.0
1811.0,KOSEF 코스닥150선물레버리지,6575.0,65.0,+1.00%,0.0,6255.0,6600.0,6225.0
1812.0,TIGER 금은선물(H),9695.0,70.0,-0.72%,0.0,9730.0,9735.0,9695.0
1813.0,TIGER KTOP30,9125.0,65.0,+0.72%,0.0,9085.0,9150.0,8980.0
1814.0,KBSTAR 국채선물3년,51680.0,35.0,+0.07%,0.0,51715.0,51715.0,51675.0
1815.0,신한 인버스 다우존스지수 선물 ETN(H),3860.0,25.0,-0.64%,0.0,3865.0,3865.0,3860.0
1816.0,메리츠 CSI 300 ETN,7710.0,0.0,0.00%,0.0,7710.0,7710.0,7710.0
1817.0,HANARO 미국S&P500,11015.0,110.0,+1.01%,0.0,10975.0,11015.0,10970.0
1818.0,KBSTAR 주식혼합,38545.0,180.0,-0.46%,0.0,38320.0,38545.0,38320.0
1819.0,하나 인버스 2X 콩 선물 ETN(H),7705.0,125.0,+1.65%,0.0,7700.0,7715.0,7605.0
1820.0,ACE 스마트밸류,12795.0,80.0,-0.62%,0.0,12695.0,12795.0,12695.0
1821.0,KODEX MSCI모멘텀,12780.0,265.0,+2.12%,0.0,12455.0,12785.0,12420.0
1822.0,BNK 미래전략기술액티브,10220.0,20.0,-0.20%,0.0,10135.0,10220.0,10100.0
1823.0,히어로즈 미국성장기업30액티브,10210.0,25.0,+0.25%,0.0,10170.0,10210.0,10170.0
1824.0,ACE 스마트퀄리티,15235.0,80.0,-0.52%,0.0,15130.0,15250.0,15130.0
1825.0,히어로즈 TDF2040액티브,10810.0,0.0,0.00%,0.0,10810.0,10810.0,10810.0
1826.0,KB KOSDAQ 150 선물 ETN,10805.0,60.0,+0.56%,0.0,10575.0,10805.0,10565.0
1827.0,SOL 차이나태양광CSI(합성),6280.0,5.0,-0.08%,0.0,6350.0,6350.0,6240.0
1828.0,KODEX Fn멀티팩터,12505.0,0.0,0.00%,0.0,12500.0,12505.0,12500.0
1829.0,메리츠 국채30년 ETN,7490.0,55.0,-0.73%,0.0,7490.0,7520.0,7485.0
1830.0,ARIRANG 미국테크10iSelect,9980.0,120.0,-1.19%,0.0,10555.0,10555.0,9900.0
1831.0,SOL 차이나육성산업액티브(합성),6785.0,10.0,-0.15%,0.0,6775.0,6805.0,6775.0
1832.0,ARIRANG 미국테크10레버리지iSelect(합성),9940.0,500.0,-4.79%,0.0,9780.0,9970.0,9780.0
1833.0,TIMEFOLIO 탄소중립액티브,14870.0,50.0,-0.34%,0.0,14625.0,14910.0,14610.0
1834.0,태영건설우,5710.0,0.0,0.00%,500.0,5810.0,5810.0,5690.0
1835.0,KODEX 혁신기술테마액티브,12380.0,35.0,-0.28%,0.0,12360.0,12385.0,12360.0
1836.0,TRUE 인버스 2X HSCEI ETN(H),7425.0,5.0,+0.07%,0.0,7520.0,7540.0,7265.0
1837.0,히어로즈 TDF2030액티브,10600.0,25.0,+0.24%,0.0,10580.0,10600.0,10580.0
1838.0,남선알미우,24000.0,1100.0,-4.38%,500.0,23950.0,24900.0,23950.0
1839.0,KODEX TSE일본리츠(H),12285.0,50.0,-0.41%,0.0,12320.0,12320.0,12260.0
1840.0,TIGER MSCI KOREA ESG유니버설,10180.0,0.0,0.00%,0.0,10180.0,10180.0,10180.0
1841.0,대신 인버스 2X 코스닥 150 선물 ETN,7320.0,70.0,-0.95%,0.0,7500.0,7680.0,7290.0
1842.0,TIGER 미국달러선물레버리지,12200.0,270.0,+2.26%,0.0,12050.0,12200.0,12050.0
1843.0,TIMEFOLIO K컬처액티브,9135.0,180.0,-1.93%,0.0,9225.0,9275.0,9085.0
1844.0,하나 인버스 2X 코스닥150 선물 ETN,7300.0,100.0,-1.35%,0.0,7695.0,7700.0,7300.0
1845.0,신한 인버스 2X 10년 국채선물 ETN,10405.0,0.0,0.00%,0.0,10405.0,10405.0,10405.0
1846.0,마이티 코스피100,25925.0,165.0,-0.63%,0.0,25785.0,26000.0,25785.0
1847.0,ARIRANG 미국달러SOFR금리액티브(합성),48370.0,455.0,+0.95%,0.0,48475.0,48475.0,48370.0
1848.0,HANARO Fn K-메타버스MZ,7630.0,155.0,-1.99%,0.0,7645.0,7670.0,7630.0
1849.0,ACE 스마트로우볼,14495.0,60.0,-0.41%,0.0,14390.0,14495.0,14390.0
1850.0,대신 천연가스 선물 ETN(H),7200.0,260.0,+3.75%,0.0,7220.0,7225.0,7175.0
1851.0,KODEX 미국채울트라30년선물인버스(H),10250.0,80.0,+0.79%,0.0,10260.0,10260.0,10245.0
1852.0,ARIRANG KS로우사이즈가중TR,15865.0,10.0,-0.06%,0.0,15885.0,15910.0,15755.0
1853.0,TIGER 코스피중형주,14260.0,45.0,+0.32%,0.0,14215.0,14265.0,14215.0
1854.0,ACE 스마트모멘텀,14215.0,85.0,-0.59%,0.0,14115.0,14220.0,14115.0
1855.0,KBSTAR 유로스탁스50(H),11825.0,65.0,+0.55%,0.0,11875.0,11875.0,11760.0
1856.0,HANARO CAPEX설비투자iSelect,11780.0,195.0,-1.63%,0.0,11965.0,11965.0,11770.0
1857.0,KB 인버스 2X 은 선물 ETN(H),14130.0,430.0,+3.14%,0.0,14130.0,14130.0,14040.0
1858.0,대신 S&P WTI원유 선물 ETN,7035.0,120.0,+1.74%,0.0,7050.0,7050.0,7035.0
1859.0,일양약품우,15730.0,40.0,-0.25%,2500.0,16310.0,16310.0,15550.0
1860.0,KBSTAR V&S셀렉트밸류,13965.0,0.0,0.00%,0.0,13900.0,14005.0,13900.0
1861.0,KB 레버리지 구리 선물 ETN(H),13960.0,200.0,+1.45%,0.0,13820.0,13960.0,13820.0
1862.0,TIGER 경기방어채권혼합,8725.0,45.0,+0.52%,0.0,8675.0,8725.0,8675.0
1863.0,KB 인버스 2X KOSPI 200 선물 ETN,13910.0,155.0,+1.13%,0.0,14120.0,14200.0,13910.0
1864.0,KBSTAR 200고배당커버드콜ATM,6950.0,0.0,0.00%,0.0,6950.0,6975.0,6940.0
1865.0,대신 2X 알루미늄 선물 ETN(H),6930.0,0.0,0.00%,0.0,7250.0,7250.0,6875.0
1866.0,HANARO KRX기후변화솔루션,13840.0,125.0,+0.91%,0.0,13560.0,13840.0,13425.0
1867.0,신한 레버리지 10년 국채선물 ETN,9885.0,0.0,0.00%,0.0,9885.0,9885.0,9885.0
1868.0,KOSEF 독일DAX,10640.0,60.0,+0.57%,0.0,10590.0,10670.0,10585.0
1869.0,HANARO 원자력iSelect,11510.0,65.0,-0.56%,0.0,11575.0,11585.0,11435.0
1870.0,KODEX 한중반도체(합성),11455.0,125.0,-1.08%,0.0,11455.0,11455.0,11455.0
1871.0,TIGER 모멘텀,24505.0,110.0,-0.45%,0.0,24500.0,24505.0,24500.0
1872.0,삼성 알루미늄 선물 ETN,6860.0,20.0,+0.29%,0.0,6860.0,6860.0,6860.0
1873.0,ARIRANG S&P글로벌인프라,13670.0,275.0,+2.05%,0.0,13685.0,13720.0,13670.0
1874.0,덕성우,4880.0,95.0,-1.91%,500.0,5000.0,5000.0,4825.0
1875.0,UNICORN R&D 액티브,11315.0,25.0,+0.22%,0.0,11305.0,11315.0,11305.0
1876.0,TIGER 의료기기,16870.0,280.0,+1.69%,0.0,16655.0,17050.0,16590.0
1877.0,ARIRANG 코스피,26970.0,70.0,+0.26%,0.0,26995.0,27030.0,26670.0
1878.0,KBSTAR 글로벌농업경제MV,9630.0,180.0,+1.90%,0.0,9675.0,9680.0,9585.0
1879.0,메리츠 레버리지 미국채10년 ETN(H),6690.0,85.0,-1.25%,0.0,6685.0,6695.0,6680.0
1880.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6645.0,5.0,-0.08%,0.0,6665.0,6665.0,6645.0
1881.0,HANARO Fn친환경에너지,10150.0,50.0,+0.50%,0.0,9945.0,10175.0,9895.0
1882.0,신한 인버스 2X Russell 2000 ETN,6595.0,170.0,+2.65%,0.0,6605.0,6615.0,6590.0
1883.0,KBSTAR 차이나항셍테크,5715.0,55.0,+0.97%,0.0,5665.0,5760.0,5660.0
1884.0,ACE 스마트하이베타,13090.0,85.0,-0.65%,0.0,13015.0,13095.0,13015.0
1885.0,HANARO Fn K-푸드,8710.0,20.0,+0.23%,0.0,8700.0,8745.0,8645.0
1886.0,KODEX 국채선물10년인버스,54345.0,345.0,+0.64%,0.0,54280.0,54345.0,54280.0
1887.0,KODEX MSCI밸류,10815.0,100.0,-0.92%,0.0,10815.0,10815.0,10815.0
1888.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9950.0,115.0,+1.17%,0.0,9950.0,9950.0,9950.0
1889.0,HANARO Fn5G산업,11750.0,185.0,-1.55%,0.0,11790.0,11790.0,11735.0
1890.0,HANARO 글로벌신재생에너지MSCI(합성),9190.0,0.0,0.00%,0.0,9190.0,9190.0,9190.0
1891.0,파워 고배당저변동성,26760.0,55.0,+0.21%,0.0,26690.0,26775.0,26560.0
1892.0,ARIRANG 글로벌MSCI(합성 H),16425.0,135.0,-0.82%,0.0,16560.0,16560.0,16425.0
1893.0,HANARO KRX300,16000.0,45.0,-0.28%,0.0,15830.0,16005.0,15800.0
1894.0,KODEX 국채선물3년인버스,53305.0,0.0,0.00%,0.0,53305.0,53305.0,53305.0
1895.0,KOSEF 차이나내수소비TOP CSI,8490.0,70.0,+0.83%,0.0,8420.0,8490.0,8420.0
1896.0,금강공업우,10760.0,20.0,-0.19%,1000.0,11000.0,11000.0,10760.0
1897.0,ARIRANG 고배당저변동50,10485.0,20.0,+0.19%,0.0,10490.0,10520.0,10435.0
1898.0,메리츠 STAR 50 ETN,6290.0,20.0,+0.32%,0.0,6290.0,6290.0,6290.0
1899.0,TIGER 우선주,11640.0,30.0,+0.26%,0.0,11610.0,11685.0,11540.0
1900.0,동원시스템즈우,23700.0,50.0,-0.21%,5000.0,23750.0,24050.0,23400.0
1901.0,KODEX 경기소비재,8935.0,85.0,-0.94%,0.0,8970.0,8980.0,8915.0
1902.0,대원전선우,2385.0,15.0,+0.63%,500.0,2380.0,2400.0,2380.0
1903.0,한양증권우,11890.0,0.0,0.00%,5000.0,11890.0,11890.0,11890.0
1904.0,ACE 중국본토CSI300레버리지(합성),2830.0,20.0,+0.71%,0.0,2810.0,2850.0,2785.0
1905.0,KODEX K-이노베이션액티브,11310.0,100.0,-0.88%,0.0,11225.0,11320.0,11225.0
1906.0,HANARO 농업융복합산업,11270.0,35.0,-0.31%,0.0,11205.0,11300.0,11190.0
1907.0,KODEX 최소변동성,10280.0,15.0,+0.15%,0.0,10295.0,10295.0,10280.0
1908.0,TIGER 200커버드콜5%OTM,12300.0,30.0,-0.24%,0.0,12250.0,12305.0,12175.0
1909.0,WOORI AI ESG액티브,8760.0,40.0,-0.45%,0.0,8655.0,8775.0,8655.0
1910.0,ACE 중국과창판STAR50,6810.0,25.0,+0.37%,0.0,6790.0,6825.0,6755.0
1911.0,KB KOSPI 200 선물 ETN,8745.0,115.0,-1.30%,0.0,8755.0,8755.0,8745.0
1912.0,KOSEF SK그룹대표주,11120.0,25.0,-0.22%,0.0,11135.0,11160.0,11040.0
1913.0,KBSTAR 헬스케어,11070.0,190.0,+1.75%,0.0,11000.0,11205.0,11000.0
1914.0,삼성 HSCEI ETN(H),6075.0,0.0,0.00%,0.0,6075.0,6075.0,6075.0
1915.0,ACE Fn5G플러스,8670.0,120.0,-1.37%,0.0,8640.0,8735.0,8570.0
1916.0,WOORI 200,34660.0,55.0,-0.16%,0.0,34555.0,34690.0,34240.0
1917.0,KBSTAR 글로벌자산배분액티브,10100.0,5.0,+0.05%,0.0,10285.0,10285.0,10100.0
1918.0,KODEX 200 중소형,12060.0,20.0,+0.17%,0.0,12025.0,12100.0,12010.0
1919.0,코리아써키트2우B,7690.0,90.0,+1.18%,500.0,7720.0,7720.0,7650.0
1920.0,HANARO 글로벌생성형AI액티브,10025.0,200.0,-1.96%,0.0,10225.0,10225.0,9860.0
1921.0,동부건설우,26500.0,350.0,-1.30%,5000.0,27200.0,27200.0,26500.0
1922.0,HANARO 고배당,10820.0,15.0,+0.14%,0.0,10790.0,10845.0,10755.0
